geneid	funcatid	gotermid	pubmedid
NCU06418	11.04.01	 GO:0006364	PMID:15486203
NCU06418	70.10	 GO:0005634	PMID:15486203
NCU06419	14.07.03	 GO:0006468	PMID:15486203
NCU06419	30.01.05.01.03	 GO:0000165	PMID:15486203
NCU06429	42.04.03	 GO:0030036	PMID:15486203
NCU06429	70.04.03	 GO:0015629	PMID:15486203
NCU06431	70.03	 GO:0005737	PMID:15486203
NCU06433	14.01	 GO:0006457	PMID:15486203
NCU06436	32.01.11	 GO:0042594	PMID:15486203
NCU06438	10.01.05.01	 GO:0006281	PMID:15486203
NCU06438	11.02.03.01	 GO:0006350	PMID:15486203
NCU06438	70.10	 GO:0005634	PMID:15486203
NCU06440	14.13.01.01	 GO:0043161	PMID:15486203
NCU06441	01.05	 GO:0005975	PMID:15486203
NCU06441	70.16	 GO:0005739	PMID:15486203
NCU06446	11.02.03.04	 GO:0045449	PMID:15486203
NCU06446	70.10	 GO:0005634	PMID:15486203
NCU06447	14.04	 GO:0006605	PMID:15486203
NCU06447	42.08	 GO:0007030	PMID:15486203
NCU06447	70.08	 GO:0005794	PMID:15486203
NCU06448	01.06	 GO:0006629	PMID:15486203
NCU06448	02.25	 GO:0019395	PMID:15486203
NCU06448	70.16	 GO:0005739	PMID:15486203
NCU06449	20.01.01.01	 GO:0006812	PMID:15486203
NCU06449	34.01.01.01	 GO:0006875	PMID:15486203
NCU06450	70.16	 GO:0005739	PMID:15486203
NCU06452	01.01.09.03.01	 GO:0019344	PMID:15486203
NCU06452	70.16	 GO:0005739	PMID:15486203
NCU06454	10.03.03	 GO:0000910	PMID:15486203
NCU06454	16.19.05	 GO:0005525	PMID:15486203
NCU06454	30.01.05.05	 GO:0007186	PMID:15486203
NCU06457	12.10	 GO:0004812	PMID:15486203
NCU06459	16.03.03	 GO:0003723	PMID:15486203
NCU06460	01.06	 GO:0006629	PMID:15486203
NCU06460	70.16	 GO:0005739	PMID:15486203
NCU06465	01.06	 GO:0006629	PMID:15486203
NCU06465	70.07	 GO:0005783	PMID:15486203
NCU06469	70.16	 GO:0005739	PMID:15486203
NCU06471	01.01.03.03.01	 GO:0006561	PMID:15486203
NCU06472	14.07.01	 GO:0006497	PMID:15486203
NCU06472	70.03	 GO:0005737	PMID:15486203
NCU06472	70.10	 GO:0005634	PMID:15486203
NCU06482	01.05	 GO:0005975	PMID:15486203
NCU06482	02.01	 GO:0006096	PMID:15486203
NCU06482	70.16	 GO:0005739	PMID:15486203
NCU06483	10.01.03	 GO:0006260	PMID:15486203
NCU06483	10.03.01	 GO:0000074	PMID:15486203
NCU06483	14.07.05	 GO:0016579	PMID:15486203
NCU06483	16.01	 GO:0005515	PMID:15486203
NCU06484	14.13.01.01	 GO:0043161	PMID:15486203
NCU06485	11.02.01	 GO:0009303	PMID:15486203
NCU06485	70.10	 GO:0005634	PMID:15486203
NCU06486	14.07.03	 GO:0006468	PMID:15486203
NCU06486	16.01	 GO:0005515	PMID:15486203
NCU06486	30.01.09.03	 GO:0019722	PMID:15486203
NCU06493	16.19.05	 GO:0005525	PMID:15486203
NCU06493	30.01.05.05	 GO:0007186	PMID:15486203
NCU06497	10.03.01.01.03	 GO:0000082	PMID:15486203
NCU06503	11.02.03.04	 GO:0045449	PMID:15486203
NCU06503	16.03.01	 GO:0003677	PMID:15486203
NCU06504	01.05	 GO:0005975	PMID:15486203
NCU06505	01.05	 GO:0005975	PMID:15486203
NCU06508	01.20.01.07	 GO:0016138	PMID:15486203
NCU06512	01.01.06.05.01	 GO:0009086	PMID:15486203
NCU06512	01.01.06.05.02	 GO:0009087	PMID:15486203
NCU06518	02.13.03	 GO:0009060	PMID:15486203
NCU06518	20.01.15	 GO:0006818	PMID:15486203
NCU06518	32.01.01	 GO:0006979	PMID:15486203
NCU06518	70.16	 GO:0005739	PMID:15486203
NCU06519	20.01.27	 GO:0015893	PMID:15486203
NCU06519	20.09.16	 GO:0046903	PMID:15486203
NCU06520	11.04.01	 GO:0006364	PMID:15486203
NCU06520	12.01	 GO:0007046	PMID:15486203
NCU06522	20.01.03	 GO:0008643	PMID:15486203
NCU06523	01.05	 GO:0005975	PMID:15486203
NCU06524	16.09	 GO:0008289	PMID:15486203
NCU06524	18.02.01.02.03	 GO:0030414	PMID:15486203
NCU06530	01.06	 GO:0006629	PMID:15486203
NCU06530	14.07.01	 GO:0006497	PMID:15486203
NCU06532	01.03.04	 GO:0006220	PMID:15486203
NCU06532	70.03	 GO:0005737	PMID:15486203
NCU06540	10.03.04.05	 GO:0007059	PMID:15486203
NCU06543	01.01.11.02.02	 GO:0006550	PMID:15486203
NCU06543	01.01.11.03.02	 GO:0006574	PMID:15486203
NCU06544	14.07.03	 GO:0006468	PMID:15486203
NCU06544	30.01	 GO:0007242	PMID:15486203
NCU06549	01.07.01	 GO:0051188	PMID:15486203
NCU06550	01.07.01	 GO:0051188	PMID:15486203
NCU06552	01.05	 GO:0005975	PMID:15486203
NCU06552	14.07.02	 GO:0006486	PMID:15486203
NCU06552	70.07	 GO:0005783	PMID:15486203
NCU06556	20.01.15	 GO:0006818	PMID:15486203
NCU06558	01.01	 GO:0006520	PMID:15486203
NCU06561	40.01	 GO:0016049	PMID:15486203
NCU06561	70.03	 GO:0005737	PMID:15486203
NCU06563	14.07.03	 GO:0006468	PMID:15486203
NCU06577	10.01.05.01	 GO:0006281	PMID:15486203
NCU06578	14.01	 GO:0006457	PMID:15486203
NCU06578	14.04	 GO:0006605	PMID:15486203
NCU06578	20.09.01	 GO:0051169	PMID:15486203
NCU06578	42.10.05	 GO:0006998	PMID:15486203
NCU06578	70.10.05	 GO:0005635	PMID:15486203
NCU06583	34.11.03.07	 GO:0019236	PMID:15486203
NCU06593	10.03.01	 GO:0000074	PMID:15486203
NCU06593	34.11.03.07	 GO:0019236	PMID:15486203
NCU06593	40.01	 GO:0016049	PMID:15486203
NCU06603	01.20.05.11	 GO:0030639	PMID:15486203
NCU06605	10.01.05.01	 GO:0006281	PMID:15486203
NCU06605	16.03.01	 GO:0003677	PMID:15486203
NCU06606	02.13	 GO:0045333	PMID:15486203
NCU06606	20.01.15	 GO:0006818	PMID:15486203
NCU06606	70.16	 GO:0005739	PMID:15486203
NCU06608	16.19.05	 GO:0005525	PMID:15486203
NCU06608	30.01	 GO:0007242	PMID:15486203
NCU06608	34.11.03.07	 GO:0019236	PMID:15486203
NCU06616	01.05	 GO:0005975	PMID:15486203
NCU06616	70.03	 GO:0005737	PMID:15486203
NCU06619	20.01.07	 GO:0006865	PMID:15486203
NCU06619	34.11.12	 GO:0009594	PMID:15486203
NCU06622	11.04.03.01	 GO:0008380	PMID:15486203
NCU06624	20.01.01.07	 GO:0006820	PMID:15486203
NCU06624	20.03.01.01	 GO:0005216	PMID:15486203
NCU06624	34.01.03.05	 GO:0030644	PMID:15486203
NCU06625	01.01.09.03.02	 GO:0009093	PMID:15486203
NCU06631	11.04.03.01	 GO:0008380	PMID:15486203
NCU06631	20.09.07	 GO:0016192	PMID:15486203
NCU06632	14.04	 GO:0006605	PMID:15486203
NCU06632	20.09.04	 GO:0006839	PMID:15486203
NCU06632	42.16	 GO:0007005	PMID:15486203
NCU06632	70.16	 GO:0005739	PMID:15486203
NCU06638	10.03.01	 GO:0000074	PMID:15486203
NCU06638	10.03.03	 GO:0000910	PMID:15486203
NCU06643	01.06	 GO:0006629	PMID:15486203
NCU06643	02.25	 GO:0019395	PMID:15486203
NCU06643	20.01.13	 GO:0006869	PMID:15486203
NCU06647	01.06	 GO:0006629	PMID:15486203
NCU06647	70.16	 GO:0005739	PMID:15486203
NCU06652	01.05	 GO:0005975	PMID:15486203
NCU06654	10.01.05.01	 GO:0006281	PMID:15486203
NCU06654	32.01	 GO:0006950	PMID:15486203
NCU06656	01.05.25	 GO:0043609	PMID:15486203
NCU06656	11.02.03.04	 GO:0045449	PMID:15486203
NCU06660	32.01	 GO:0006950	PMID:15486203
NCU06661	12.01	 GO:0007046	PMID:15486203
NCU06663	01.06.02.01	 GO:0008654	PMID:15486203
NCU06663	01.06.02.02	 GO:0009247	PMID:15486203
NCU06666	01.05	 GO:0005975	PMID:15486203
NCU06672	42.25	 GO:0007033	PMID:15486203
NCU06672	70.25	 GO:0005764	PMID:15486203
NCU06684	10.03.01	 GO:0000074	PMID:15486203
NCU06684	20.09.14	 GO:0030705	PMID:15486203
NCU06684	70.03	 GO:0005737	PMID:15486203
NCU06685	10.03.01	 GO:0000074	PMID:15486203
NCU06685	14.07.03	 GO:0006468	PMID:15486203
NCU06685	18.02.01	 GO:0050790	PMID:15486203
NCU06685	30.01	 GO:0007242	PMID:15486203
NCU06687	01.05.02.07	 GO:0009313	PMID:15486203
NCU06693	01.06	 GO:0006629	PMID:15486203
NCU06694	01.05	 GO:0005975	PMID:15486203
NCU06694	01.06	 GO:0006629	PMID:15486203
NCU06695	02.13	 GO:0045333	PMID:15486203
NCU06695	20.01.15	 GO:0006818	PMID:15486203
NCU06695	70.16	 GO:0005739	PMID:15486203
NCU06697	01.06	 GO:0006629	PMID:15486203
NCU06697	70.25	 GO:0005764	PMID:15486203
NCU06698	01.05.02.07	 GO:0009313	PMID:15486203
NCU06702	20.09.07	 GO:0016192	PMID:15486203
NCU06704	14.04	 GO:0006605	PMID:15486203
NCU06704	20.09.16	 GO:0046903	PMID:15486203
NCU06708	20.09.07	 GO:0016192	PMID:15486203
NCU06708	70.09	 GO:0030133	PMID:15486203
NCU06712	14.13	 GO:0030163	PMID:15486203
NCU06715	40.01.05	 GO:0008361	PMID:15486203
NCU06717	20.03.22	 GO:0042626	PMID:15486203
NCU06721	12.04.03	 GO:0006415	PMID:15486203
NCU06721	70.16	 GO:0005739	PMID:15486203
NCU06722	12.10	 GO:0004812	PMID:15486203
NCU06724	01.01.03.01.01	 GO:0006542	PMID:15486203
NCU06724	01.01.03.02.01	 GO:0006537	PMID:15486203
NCU06724	01.02	 GO:0006807	PMID:15486203
NCU06726	01.02	 GO:0006807	PMID:15486203
NCU06727	01.20.17.03	 GO:0009309	PMID:15486203
NCU06732	01.06	 GO:0006629	PMID:15486203
NCU06732	14.13	 GO:0030163	PMID:15486203
NCU06735	11.02.03	 GO:0009299	PMID:15486203
NCU06735	11.04.03.01	 GO:0008380	PMID:15486203
NCU06738	20.09.07.03	 GO:0006888	PMID:15486203
NCU06738	70.07	 GO:0005783	PMID:15486203
NCU06749	70.16	 GO:0005739	PMID:15486203
NCU06756	14.07.05	 GO:0016579	PMID:15486203
NCU06756	18.01.01	 GO:0006464	PMID:15486203
NCU06757	10.01.03	 GO:0006260	PMID:15486203
NCU06761	01.06	 GO:0006629	PMID:15486203
NCU06762	14.07.02	 GO:0006486	PMID:15486203
NCU06762	42.08	 GO:0007030	PMID:15486203
NCU06768	12.01	 GO:0007046	PMID:15486203
NCU06768	70.16	 GO:0005739	PMID:15486203
NCU06769	10.01.03	 GO:0006260	PMID:15486203
NCU06772	70.01	 GO:0005618	PMID:15486203
NCU06773	11.02.03	 GO:0009299	PMID:15486203
NCU06773	11.04.03.01	 GO:0008380	PMID:15486203
NCU06776	10.03.03	 GO:0000910	PMID:15486203
NCU06776	70.10	 GO:0005634	PMID:15486203
NCU06777	20.09.07	 GO:0016192	PMID:15486203
NCU06779	14.07.02	 GO:0006486	PMID:15486203
NCU06780	10.01.05.01	 GO:0006281	PMID:15486203
NCU06780	70.10	 GO:0005634	PMID:15486203
NCU06781	40.01.03	 GO:0051211	PMID:15486203
NCU06781	42.01	 GO:0007047	PMID:15486203
NCU06783	01.06.05	 GO:0006633	PMID:15486203
NCU06785	01.06.05	 GO:0006633	PMID:15486203
NCU06786	12.01	 GO:0007046	PMID:15486203
NCU06792	14.07.03	 GO:0006468	PMID:15486203
NCU06804	01.05.11.07.02	 GO:0019439	PMID:15486203
NCU06809	01.06	 GO:0006629	PMID:15486203
NCU06812	01.06	 GO:0006629	PMID:15486203
NCU06815	40.01.03	 GO:0051211	PMID:15486203
NCU06821	34.11.03.07	 GO:0019236	PMID:15486203
NCU06836	01.05	 GO:0005975	PMID:15486203
NCU06847	20.01.27	 GO:0015893	PMID:15486203
NCU06854	11.02.03	 GO:0009299	PMID:15486203
NCU06860	20.01.27	 GO:0015893	PMID:15486203
NCU06860	20.03.02.03.01	 GO:0015299	PMID:15486203
NCU06860	20.09.16	 GO:0046903	PMID:15486203
NCU06863	10.03.04.03	 GO:0030261	PMID:15486203
NCU06863	16.03.01	 GO:0003677	PMID:15486203
NCU06863	70.10.03	 GO:0005694	PMID:15486203
NCU06864	30.01	 GO:0007242	PMID:15486203
NCU06866	12.10	 GO:0004812	PMID:15486203
NCU06866	70.16	 GO:0005739	PMID:15486203
NCU06868	20.09.07.03	 GO:0006888	PMID:15486203
NCU06870	01.06	 GO:0006629	PMID:15486203
NCU06871	01.05	 GO:0005975	PMID:15486203
NCU06875	14.04	 GO:0006605	PMID:15486203
NCU06875	20.09.01	 GO:0051169	PMID:15486203
NCU06876	16.19	 GO:0000166	PMID:15486203
NCU06878	10.03.04.05	 GO:0007059	PMID:15486203
NCU06878	42.04	 GO:0007010	PMID:15486203
NCU06880	32.01.01	 GO:0006979	PMID:15486203
NCU06880	70.16	 GO:0005739	PMID:15486203
NCU06880	70.19	 GO:0005777	PMID:15486203
NCU06881	01.05	 GO:0005975	PMID:15486203
NCU06881	70.16	 GO:0005739	PMID:15486203
NCU06895	01.02	 GO:0006807	PMID:15486203
NCU06895	20.01.15	 GO:0006818	PMID:15486203
NCU06905	01.20.35.01.01	 GO:0042438	PMID:15486203
NCU06910	32.01	 GO:0006950	PMID:15486203
NCU06910	42.01	 GO:0007047	PMID:15486203
NCU06910	42.04.03	 GO:0030036	PMID:15486203
NCU06914	12.10	 GO:0004812	PMID:15486203
NCU06914	70.16	 GO:0005739	PMID:15486203
NCU06918	20.01.17	 GO:0006862	PMID:15486203
NCU06922	11.04.03.01	 GO:0008380	PMID:15486203
NCU06922	20.09.07	 GO:0016192	PMID:15486203
NCU06922	20.09.16.02	 GO:0015628	PMID:15486203
NCU06923	14.07.11	 GO:0016485	PMID:15486203
NCU06941	14.01	 GO:0006457	PMID:15486203
NCU06941	16.01	 GO:0005515	PMID:15486203
NCU06942	14.04	 GO:0006605	PMID:15486203
NCU06942	20.09.13	 GO:0007034	PMID:15486203
NCU06943	11.02.01	 GO:0009303	PMID:15486203
NCU06943	11.04.01	 GO:0006364	PMID:15486203
NCU06943	70.10	 GO:0005634	PMID:15486203
NCU06945	01.05	 GO:0005975	PMID:15486203
NCU06946	16.19.03	 GO:0005524	PMID:15486203
NCU06946	20.01.27	 GO:0015893	PMID:15486203
NCU06946	20.09.16.01	 GO:0030253	PMID:15486203
NCU06948	16.17.01	 GO:0005509	PMID:15486203
NCU06948	30.01.09.03	 GO:0019722	PMID:15486203
NCU06949	14.13	 GO:0030163	PMID:15486203
NCU06960	01.06	 GO:0006629	PMID:15486203
NCU06961	01.05.03	 GO:0000272	PMID:15486203
NCU06969	14.07.03	 GO:0006468	PMID:15486203
NCU06969	30.01	 GO:0007242	PMID:15486203
NCU06970	01.03.01	 GO:0006163	PMID:15486203
NCU06970	01.03.04	 GO:0006220	PMID:15486203
NCU06971	01.05.25	 GO:0043609	PMID:15486203
NCU06971	11.02.03.04	 GO:0045449	PMID:15486203
NCU06971	70.10	 GO:0005634	PMID:15486203
NCU06974	01.01.09.07.01	 GO:0000105	PMID:15486203
NCU06974	70.03	 GO:0005737	PMID:15486203
NCU06976	20.09.07	 GO:0016192	PMID:15486203
NCU06976	20.09.14	 GO:0030705	PMID:15486203
NCU06976	70.03	 GO:0005737	PMID:15486203
NCU06993	10.01.09.05	 GO:0006265	PMID:15486203
NCU06993	11.02.03.04	 GO:0045449	PMID:15486203
NCU06993	14.07.09	 GO:0018126	PMID:15486203
NCU06993	70.10.03	 GO:0005694	PMID:15486203
NCU06994	10.03.01.01.07	 GO:0000085	PMID:15486203
NCU06998	11.04.03	 GO:0006397	PMID:15486203
NCU06998	16.19	 GO:0000166	PMID:15486203
NCU07001	01.01.06.05.01	 GO:0009086	PMID:15486203
NCU07002	11.02.03	 GO:0009299	PMID:15486203
NCU07002	12.07	 GO:0006445	PMID:15486203
NCU07004	14.01	 GO:0006457	PMID:15486203
NCU07005	01.05.03	 GO:0000272	PMID:15486203
NCU07008	01.20	 GO:0019748	PMID:15486203
NCU07011	11.02.01	 GO:0009303	PMID:15486203
NCU07014	70.03	 GO:0005737	PMID:15486203
NCU07015	11.06.02	 GO:0006400	PMID:15486203
NCU07018	10.01.09.05	 GO:0006265	PMID:15486203
NCU07018	14.07.04	 GO:0006473	PMID:15486203
NCU07022	01.05	 GO:0005975	PMID:15486203
NCU07024	32.01.03	 GO:0006970	PMID:15486203
NCU07024	34.11.03.13	 GO:0005034	PMID:15486203
NCU07027	01.05	 GO:0005975	PMID:15486203
NCU07027	02.19	 GO:0006112	PMID:15486203
NCU07027	70.03	 GO:0005737	PMID:15486203
NCU07029	01.05	 GO:0005975	PMID:15486203
NCU07041	12.01	 GO:0007046	PMID:15486203
NCU07041	70.10	 GO:0005634	PMID:15486203
NCU07053	01.01.05.01.02	 GO:0006598	PMID:15486203
NCU07053	01.05.06.07	 GO:0016054	PMID:15486203
NCU07053	01.06	 GO:0006629	PMID:15486203
NCU07053	01.07	 GO:0006732	PMID:15486203
NCU07053	01.20.05	 GO:0030636	PMID:15486203
NCU07053	01.20.17.01	 GO:0019795	PMID:15486203
NCU07053	02.13	 GO:0045333	PMID:15486203
NCU07053	02.16.01	 GO:0043458	PMID:15486203
NCU07053	16.21.07	 GO:0051287	PMID:15486203
NCU07053	20.01.15	 GO:0006818	PMID:15486203
NCU07053	32.01	 GO:0006950	PMID:15486203
NCU07053	42.16	 GO:0007005	PMID:15486203
NCU07055	01.06	 GO:0006629	PMID:15486203
NCU07057	70.16	 GO:0005739	PMID:15486203
NCU07058	11.04.01	 GO:0006364	PMID:15486203
NCU07058	16.03.03	 GO:0003723	PMID:15486203
NCU07062	14.07.03	 GO:0006468	PMID:15486203
NCU07063	14.07.11	 GO:0016485	PMID:15486203
NCU07066	10.01.05.01	 GO:0006281	PMID:15486203
NCU07066	34.11.03.07	 GO:0019236	PMID:15486203
NCU07067	01.05	 GO:0005975	PMID:15486203
NCU07068	20.01.01.01	 GO:0006812	PMID:15486203
NCU07068	34.01.01.01	 GO:0006875	PMID:15486203
NCU07068	34.01.01.03	 GO:0030641	PMID:15486203
NCU07070	12.01	 GO:0007046	PMID:15486203
NCU07070	70.10	 GO:0005634	PMID:15486203
NCU07071	32.01.11	 GO:0042594	PMID:15486203
NCU07071	34.11.03.07	 GO:0019236	PMID:15486203
NCU07072	01.06.06.11	 GO:0006694	PMID:15486203
NCU07076	01.05.03	 GO:0000272	PMID:15486203
NCU07076	14.10	 GO:0006461	PMID:15486203
NCU07076	42.04.03	 GO:0030036	PMID:15486203
NCU07080	01.05.25	 GO:0043609	PMID:15486203
NCU07080	11.02.03.04.03	 GO:0016564	PMID:15486203
NCU07080	70.10	 GO:0005634	PMID:15486203
NCU07081	01.06	 GO:0006629	PMID:15486203
NCU07082	12.10	 GO:0004812	PMID:15486203
NCU07082	70.03	 GO:0005737	PMID:15486203
NCU07092	01.20	 GO:0019748	PMID:15486203
NCU07094	01.06	 GO:0006629	PMID:15486203
NCU07112	01.02	 GO:0006807	PMID:15486203
NCU07112	70.16	 GO:0005739	PMID:15486203
NCU07115	34.11.03.07	 GO:0019236	PMID:15486203
NCU07117	01.01	 GO:0006520	PMID:15486203
NCU07119	01.20.36	 GO:0019184	PMID:15486203
NCU07121	34.11.03.07	 GO:0019236	PMID:15486203
NCU07121	40.01	 GO:0016049	PMID:15486203
NCU07129	20.01.07	 GO:0006865	PMID:15486203
NCU07130	01.05.03	 GO:0000272	PMID:15486203
NCU07143	01.01	 GO:0006520	PMID:15486203
NCU07144	20.09.01	 GO:0051169	PMID:15486203
NCU07144	70.10	 GO:0005634	PMID:15486203
NCU07146	20.09.07	 GO:0016192	PMID:15486203
NCU07146	70.04	 GO:0005856	PMID:15486203
NCU07155	01.02.07	 GO:0006792	PMID:15486203
NCU07156	01.01.09.07.01	 GO:0000105	PMID:15486203
NCU07159	14.13	 GO:0030163	PMID:15486203
NCU07165	01.05	 GO:0005975	PMID:15486203
NCU07165	42.01	 GO:0007047	PMID:15486203
NCU07166	11.02.01	 GO:0009303	PMID:15486203
NCU07167	42.01	 GO:0007047	PMID:15486203
NCU07169	20.01.03	 GO:0008643	PMID:15486203
NCU07171	20.09.14.02	 GO:0030048	PMID:15486203
NCU07171	70.04	 GO:0005856	PMID:15486203
NCU07175	20.01.03	 GO:0008643	PMID:15486203
NCU07176	01.20	 GO:0019748	PMID:15486203
NCU07182	12.01	 GO:0007046	PMID:15486203
NCU07188	01.07.01	 GO:0051188	PMID:15486203
NCU07190	01.05	 GO:0005975	PMID:15486203
NCU07195	01.05	 GO:0005975	PMID:15486203
NCU07196	20.09.07	 GO:0016192	PMID:15486203
NCU07199	20.01.03	 GO:0008643	PMID:15486203
NCU07204	14.01	 GO:0006457	PMID:15486203
NCU07204	32.01	 GO:0006950	PMID:15486203
NCU07206	10.03.01	 GO:0000074	PMID:15486203
NCU07206	14.07.03	 GO:0006468	PMID:15486203
NCU07208	12.01	 GO:0007046	PMID:15486203
NCU07225	01.05.02.07	 GO:0009313	PMID:15486203
NCU07232	32.01.05	 GO:0009408	PMID:15486203
NCU07240	01.05	 GO:0005975	PMID:15486203
NCU07240	01.20	 GO:0019748	PMID:15486203
NCU07241	34.11.03.07	 GO:0019236	PMID:15486203
NCU07242	01.05	 GO:0005975	PMID:15486203
NCU07246	10.03.01	 GO:0000074	PMID:15486203
NCU07246	16.03.01	 GO:0003677	PMID:15486203
NCU07253	01.05	 GO:0005975	PMID:15486203
NCU07253	42.01	 GO:0007047	PMID:15486203
NCU07259	01.06	 GO:0006629	PMID:15486203
NCU07259	14.07	 GO:0006464	PMID:15486203
NCU07261	01.05	 GO:0005975	PMID:15486203
NCU07261	14.07.02	 GO:0006486	PMID:15486203
NCU07261	70.07	 GO:0005783	PMID:15486203
NCU07262	34.01.01.01	 GO:0006875	PMID:15486203
NCU07263	20.01.13	 GO:0006869	PMID:15486203
NCU07263	20.09.04	 GO:0006839	PMID:15486203
NCU07264	14.07.05	 GO:0016579	PMID:15486203
NCU07266	14.07.09	 GO:0018126	PMID:15486203
NCU07276	20.01.13	 GO:0006869	PMID:15486203
NCU07277	01.05.03	 GO:0000272	PMID:15486203
NCU07280	10.03.01	 GO:0000074	PMID:15486203
NCU07280	30.01.09.07	 GO:0019933	PMID:15486203
NCU07280	34.11.12	 GO:0009594	PMID:15486203
NCU07281	01.05	 GO:0005975	PMID:15486203
NCU07281	02.01	 GO:0006096	PMID:15486203
NCU07286	32.01.09	 GO:0006974	PMID:15486203
NCU07287	32.01.09	 GO:0006974	PMID:15486203
NCU07289	11.02.03.01	 GO:0006350	PMID:15486203
NCU07290	14.04	 GO:0006605	PMID:15486203
NCU07293	10.03.01	 GO:0000074	PMID:15486203
NCU07295	14.04	 GO:0006605	PMID:15486203
NCU07295	20.09.04	 GO:0006839	PMID:15486203
NCU07295	70.16	 GO:0005739	PMID:15486203
NCU07296	14.07.03	 GO:0006468	PMID:15486203
NCU07296	30.01	 GO:0007242	PMID:15486203
NCU07296	40.01	 GO:0016049	PMID:15486203
NCU07299	11.04.03.01	 GO:0008380	PMID:15486203
NCU07299	70.10	 GO:0005634	PMID:15486203
NCU07301	14.04	 GO:0006605	PMID:15486203
NCU07301	20.09.13	 GO:0007034	PMID:15486203
NCU07307	01.06	 GO:0006629	PMID:15486203
NCU07307	70.03	 GO:0005737	PMID:15486203
NCU07308	01.06	 GO:0006629	PMID:15486203
NCU07308	70.03	 GO:0005737	PMID:15486203
NCU07313	10.01.03	 GO:0006260	PMID:15486203
NCU07313	10.03.01	 GO:0000074	PMID:15486203
NCU07313	16.01	 GO:0005515	PMID:15486203
NCU07318	01.05	 GO:0005975	PMID:15486203
NCU07318	20.03.09	 GO:0009401	PMID:15486203
NCU07319	20.09.07	 GO:0016192	PMID:15486203
NCU07319	70.03	 GO:0005737	PMID:15486203
NCU07319	70.08	 GO:0005794	PMID:15486203
NCU07319	70.09	 GO:0030133	PMID:15486203
NCU07320	20.01.13	 GO:0006869	PMID:15486203
NCU07320	20.09.07	 GO:0016192	PMID:15486203
NCU07322	01.05.11.07.01.03	 GO:0019616	PMID:15486203
NCU07324	43.01.03.07	 GO:0048315	PMID:15486203
NCU07325	43.01.03.07	 GO:0048315	PMID:15486203
NCU07326	01.05	 GO:0005975	PMID:15486203
NCU07330	20.03.01	 GO:0015267	PMID:15486203
NCU07330	20.09.07	 GO:0016192	PMID:15486203
NCU07330	70.22	 GO:0005768	PMID:15486203
NCU07331	11.04.01	 GO:0006364	PMID:15486203
NCU07331	16.03.03	 GO:0003723	PMID:15486203
NCU07332	01.05.11.07.01	 GO:0019439	PMID:15486203
NCU07334	20.01.17	 GO:0006862	PMID:15486203
NCU07335	34.11.03.07	 GO:0019236	PMID:15486203
NCU07338	01.05	 GO:0005975	PMID:15486203
NCU07338	14.07	 GO:0006464	PMID:15486203
NCU07340	01.05.03	 GO:0000272	PMID:15486203
NCU07347	01.05.03	 GO:0000272	PMID:15486203
NCU07347	42.01	 GO:0007047	PMID:15486203
NCU07351	01.05.03	 GO:0000272	PMID:15486203
NCU07351	70.27	 GO:0005576	PMID:15486203
NCU07358	10.01.05.01	 GO:0006281	PMID:15486203
NCU07360	14.01	 GO:0006457	PMID:15486203
NCU07361	41.01.03	 GO:0007389	PMID:15486203
NCU07361	70.10	 GO:0005634	PMID:15486203
NCU07362	01.05	 GO:0005975	PMID:15486203
NCU07362	20.01.15	 GO:0006818	PMID:15486203
NCU07362	70.16.03	 GO:0005758	PMID:15486203
NCU07365	14.13.01.01	 GO:0043161	PMID:15486203
NCU07365	70.03	 GO:0005737	PMID:15486203
NCU07365	70.10	 GO:0005634	PMID:15486203
NCU07366	01.05	 GO:0005975	PMID:15486203
NCU07367	14.13.01.01	 GO:0043161	PMID:15486203
NCU07378	14.07.03	 GO:0006468	PMID:15486203
NCU07378	30.01	 GO:0007242	PMID:15486203
NCU07380	10.03.05.01	 GO:0007098	PMID:15486203
NCU07380	16.01	 GO:0005515	PMID:15486203
NCU07380	70.10	 GO:0005634	PMID:15486203
NCU07381	10.01.05.01	 GO:0006281	PMID:15486203
NCU07381	70.10	 GO:0005634	PMID:15486203
NCU07382	11.04.03.01	 GO:0008380	PMID:15486203
NCU07382	16.03.03	 GO:0003723	PMID:15486203
NCU07382	70.10	 GO:0005634	PMID:15486203
NCU07383	01.05.25	 GO:0043609	PMID:15486203
NCU07383	11.02.03.04	 GO:0045449	PMID:15486203
NCU07383	70.10	 GO:0005634	PMID:15486203
NCU07384	20.01.17	 GO:0006862	PMID:15486203
NCU07384	20.09.04	 GO:0006839	PMID:15486203
NCU07384	70.16	 GO:0005739	PMID:15486203
NCU07386	70.16	 GO:0005739	PMID:15486203
NCU07392	16.03.01	 GO:0003677	PMID:15486203
NCU07392	41.01.03.01	 GO:0030582	PMID:15486203
NCU07392	70.10	 GO:0005634	PMID:15486203
NCU07395	16.03.01	 GO:0003677	PMID:15486203
NCU07395	16.19.03	 GO:0005524	PMID:15486203
NCU07395	70.10	 GO:0005634	PMID:15486203
NCU07399	14.07.03	 GO:0006468	PMID:15486203
NCU07399	16.19.03	 GO:0005524	PMID:15486203
NCU07402	01.07.01	 GO:0051188	PMID:15486203
NCU07402	16.21.07	 GO:0051287	PMID:15486203
NCU07403	14.04	 GO:0006605	PMID:15486203
NCU07403	16.01	 GO:0005515	PMID:15486203
NCU07403	20.01.07	 GO:0006865	PMID:15486203
